debs_symbol,yahoo_ticker,exchange,resolved_via,shortName,longName,sector,industry,country,city,currency,quoteType,marketCap,fullTimeEmployees,website,isin_yf
ENER6Y.ETR,ENR.DE,ETR,isin,Siemens Energy AG             N,Siemens Energy AG,Industrials,Specialty Industrial Machinery,Germany,Munich,EUR,EQUITY,121807486976.0,98995.0,https://www.siemens-energy.com,DE000ENER6Y0
EVNK01.ETR,EVK.DE,ETR,isin,Evonik Industries AG          N,Evonik Industries AG,Basic Materials,Specialty Chemicals,Germany,Essen,EUR,EQUITY,7968600064.0,30643.0,https://evonik.com,DE000EVNK013
FPH900.ETR,FPH.HM,ETR,isin,Francotyp-Postalia Holding AG I,Francotyp-Postalia Holding AG,Industrials,Specialty Business Services,Germany,Berlin,EUR,EQUITY,,772.0,https://www.fp-francotyp.com,DE000FPH9000
FTG111.ETR,FTK.DE,ETR,isin,flatexDEGIRO SE               N,flatexDEGIRO SE,Financial Services,Capital Markets,Germany,Frankfurt am Main,EUR,EQUITY,3976057088.0,1200.0,https://flatexdegiro.com,DE000FTG1111
HAG000.ETR,HAG.DE,ETR,isin,HENSOLDT AG                   I,Hensoldt AG,Industrials,Aerospace & Defense,Germany,Taufkirchen,EUR,EQUITY,9829049344.0,9362.0,https://www.hensoldt.net,DE000HAG0005
HLAG47.ETR,HLAG.DE,ETR,isin,Hapag-Lloyd AG                N,Hapag-Lloyd Aktiengesellschaft,Industrials,Marine Shipping,Germany,Hamburg,EUR,EQUITY,22286405632.0,15172.0,https://www.hapag-lloyd.com,DE000HLAG475
JST400.ETR,JST.F,ETR,isin,JOST Werke SE                 I,JOST Werke SE,Consumer Cyclical,Auto Parts,Germany,Neu-Isenburg,EUR,EQUITY,917840000.0,6500.0,https://www.jost-world.com,DE000JST4000
KBX100.ETR,KBX.DE,ETR,isin,Knorr-Bremse AG               I,Knorr-Bremse AG,Consumer Cyclical,Auto Parts,Germany,Munich,EUR,EQUITY,17200039936.0,25809.0,https://www.knorr-bremse.com,DE000KBX1006
KC0100.ETR,KCO.DE,ETR,isin,KLOECKNER + CO SE NA O.N.,Klöckner & Co SE,Basic Materials,Steel,Germany,Duisburg,EUR,EQUITY,1230915072.0,6143.0,https://www.kloeckner.com,DE000KC01000
KGX888.ETR,KGX.DE,ETR,isin,KION GROUP AG                 I,KION GROUP AG,Industrials,Farm & Heavy Construction Machinery,Germany,Frankfurt am Main,EUR,EQUITY,5466591232.0,41974.0,https://www.kiongroup.com,DE000KGX8881
KSAG88.ETR,SDF.DE,ETR,isin,K+S Aktiengesellschaft        N,K+S Aktiengesellschaft,Basic Materials,Agricultural Inputs,Germany,Kassel,EUR,EQUITY,2682917888.0,11261.0,https://www.kpluss.com,DE000KSAG888
LEG111.ETR,LEG.DE,ETR,isin,LEG Immobilien SE             N,LEG Immobilien SE,Real Estate,Real Estate Services,Germany,Düsseldorf,EUR,EQUITY,4033758720.0,1940.0,https://www.leg-wohnen.de/unternehmen,DE000LEG1110
PAH003.ETR,PAH3.DE,ETR,isin,Porsche Automobil Holding SE  I,Porsche Automobil Holding SE,Consumer Cyclical,Auto Manufacturers,Germany,Stuttgart,EUR,EQUITY,8620937216.0,46.0,https://www.porsche-se.com,DE000PAH0038
PAT1AG.ETR,PAT.DE,ETR,isin,PATRIZIA SE                   N,PATRIZIA SE,Real Estate,Real Estate Services,Germany,Augsburg,EUR,EQUITY,634593984.0,816.0,https://www.patrizia.ag,DE000PAT1AG3
PSM777.ETR,PSM.DE,ETR,isin,ProSiebenSat.1 Media SE       N,ProSiebenSat.1 Media SE,Communication Services,Broadcasting,Germany,Unterföhring,EUR,EQUITY,860006656.0,5316.0,https://www.prosiebensat1.com,DE000PSM7770
SAFH00.ETR,SFQ.DE,ETR,isin,SAF-HOLLAND SE                I,SAF-Holland SE,Consumer Cyclical,Auto Parts,Germany,Bessenbach,EUR,EQUITY,953280384.0,5735.0,https://www.safholland.com,DE000SAFH001
SHL100.ETR,SHL.DE,ETR,isin,Siemens Healthineers AG       N,Siemens Healthineers AG,Healthcare,Medical Devices,Germany,Forchheim,EUR,EQUITY,39608451072.0,74000.0,https://www.siemens-healthineers.com,DE000SHL1006
SPG100.ETR,SPG.DE,ETR,isin,Springer Nature AG & Co. KGaA I,Springer Nature AG & Co. KGaA,Communication Services,Publishing,Germany,Berlin,EUR,EQUITY,3595912960.0,9479.0,https://www.springernature.com,DE000SPG1003
STRA55.ETR,SBS.F,ETR,isin,STRATEC SE                    N,Stratec SE,Healthcare,Medical Devices,Germany,Birkenfeld,EUR,EQUITY,238985824.0,1395.0,https://www.stratec.com,DE000STRA555
SYM999.ETR,SY1.DE,ETR,isin,Symrise AG                    I,Symrise AG,Basic Materials,Specialty Chemicals,Germany,Holzminden,EUR,EQUITY,12297145344.0,12422.0,https://www.symrise.com,DE000SYM9999
TCAG17.ETR,TC1.HM,ETR,isin,Tele Columbus AG              N,Tele Columbus AG,Communication Services,Telecom Services,Germany,Berlin,EUR,EQUITY,293308736.0,1227.0,https://www.telecolumbus.com,DE000TCAG172
TLX100.ETR,TLX.DE,ETR,isin,Talanx AG                     N,Talanx AG,Financial Services,Insurance - Diversified,Germany,Hanover,EUR,EQUITY,29954564096.0,28910.0,https://www.talanx.com,DE000TLX1005
TRAT0N.ETR,8TRA.DE,ETR,isin,TRATON SE                     I,Traton SE,Industrials,Farm & Heavy Construction Machinery,Germany,Munich,EUR,EQUITY,20020000768.0,108180.0,https://traton.com,DE000TRAT0N7
WACK01.ETR,WAC.F,ETR,isin,Wacker Neuson SE              N,Wacker Neuson SE,Industrials,Farm & Heavy Construction Machinery,Germany,Munich,EUR,EQUITY,1523543680.0,5830.0,https://wackerneusongroup.com,DE000WACK012
WAF300.ETR,WAF.DE,ETR,isin,Siltronic AG                  N,Siltronic AG,Technology,Semiconductors,Germany,Munich,EUR,EQUITY,2164499968.0,4300.0,https://www.siltronic.com,DE000WAF3001
WCH888.ETR,WCH.F,ETR,isin,Wacker Chemie AG              I,Wacker Chemie AG,Basic Materials,Specialty Chemicals,Germany,Munich,EUR,EQUITY,4247467520.0,16196.0,https://www.wacker.com,DE000WCH8881
ZAL111.ETR,ZAL.DE,ETR,isin,Zalando SE                    I,Zalando SE,Consumer Cyclical,Internet Retail,Germany,Berlin,EUR,EQUITY,7481321472.0,16998.0,https://corporate.zalando.com,DE000ZAL1111
ZEAL24.ETR,TIMA.DE,ETR,isin,Zeal Network SE               N,ZEAL Network SE,Consumer Cyclical,Gambling,Germany,Hamburg,EUR,EQUITY,928397888.0,305.0,https://www.zealnetwork.de,DE000ZEAL241
2CRSI.FR,AL2SI.PA,FR,isin,2CRSI,2CRSI S.A.,Technology,Computer Hardware,France,Strasbourg,EUR,EQUITY,578278720.0,112.0,https://2crsi.com,FR0013341781
AAA.FR,AAA.PA,FR,ticker,ALAN ALLMAN ASSOCIATES,Alan Allman Associates,Industrials,Consulting Services,France,Issy-les-Moulineaux,EUR,EQUITY,81772864.0,2239.0,https://www.alan-allman.com,
AAP2.FR,AAP2.PA,FR,ticker,Leverage Shares 2x Apple ETP Se,Leverage Shares 2x Apple ETP Securities A,,,,,EUR,ETF,,,,
AAP3.FR,AAP3.PA,FR,ticker,Leverage Shares 3x Apple ETP Se,Leverage Shares 3x Apple ETP Securities,,,,,EUR,ETF,,,,
AB.FR,AB.PA,FR,ticker,AB SCIENCE,AB Science S.A.,Healthcare,Drug Manufacturers - Specialty & Generic,France,Paris,EUR,EQUITY,46075504.0,26.0,https://www.ab-science.com,
ABCA.FR,ABCA.PA,FR,ticker,ABC ARBITRAGE,ABC arbitrage SA,Financial Services,Asset Management,France,Paris,EUR,EQUITY,304052128.0,108.0,https://www.abc-arbitrage.com,
ABCH.FR,ABCH.PA,FR,ticker,21Shares Bitcoin Cash ETP,21Shares Bitcoin Cash ETP,,,,,USD,ETF,,,,
ABEO.FR,ABEO.PA,FR,ticker,ABEO,Abéo SA,Consumer Cyclical,Leisure,France,Rioz,EUR,EQUITY,73128648.0,,https://www.groupe-abeo.fr,
ABNX.FR,ABNX.PA,FR,ticker,ABIONYX PHARMA,ABIONYX Pharma SA,Healthcare,Biotechnology,France,Balma,EUR,EQUITY,80865408.0,49.0,https://abionyx.com,
ABVX.FR,ABVX.PA,FR,ticker,ABIVAX,ABIVAX Société Anonyme,Healthcare,Biotechnology,France,Paris,EUR,EQUITY,9709699072.0,80.0,https://www.abivax.com,
AC.FR,AC.PA,FR,ticker,ACCOR,Accor SA,Consumer Cyclical,Lodging,France,Issy-les-Moulineaux,EUR,EQUITY,11116981248.0,17337.0,https://group.accor.com/en,
ACA.FR,ACA.PA,FR,ticker,CREDIT AGRICOLE,Crédit Agricole S.A.,Financial Services,Banks - Regional,France,Montrouge,EUR,EQUITY,56637079552.0,79848.0,https://www.credit-agricole.com,
ACAN.FR,ACAN.PA,FR,ticker,ACANTHE DEV.,Acanthe Développement,Real Estate,REIT - Office,France,Paris,EUR,EQUITY,36378072.0,8.0,https://www.acanthedeveloppement.fr,
ADOC.FR,ADOC.PA,FR,ticker,ADOCIA,Adocia SA,Healthcare,Biotechnology,France,Lyon,EUR,EQUITY,78949032.0,73.0,https://www.adocia.com,
ADOT.FR,ADOT.PA,FR,ticker,21Shares Polkadot ETP,21Shares Polkadot ETP,,,,,USD,ETF,,,,
ADP.FR,ADP.PA,FR,ticker,ADP,Aeroports de Paris SA,Industrials,Airports & Air Services,France,Tremblay-en-France,EUR,EQUITY,10933347328.0,26055.0,https://www.parisaeroport.fr,
ADUX.FR,ALDUX.PA,FR,isin,ADUX,,Communication Services,Advertising Agencies,France,Paris,EUR,EQUITY,9343455.0,29.0,https://www.adux.com,FR0012821890
ADVI.FR,ALAVI.PA,FR,isin,ADVINI,AdVini S.A.,Consumer Defensive,Beverages - Wineries & Distilleries,France,Clermont-l'Hérault,EUR,EQUITY,66930196.0,892.0,https://www.advini.com,FR0000053043
ADVIC.FR,ALDVI.PA,FR,isin,ADVICENNE,Advicenne S.A.,Healthcare,Biotechnology,France,Paris,EUR,EQUITY,23920096.0,11.0,https://www.advicenne.com,FR0013296746
AF.FR,AF.PA,FR,ticker,AIR FRANCE -KLM,Air France-KLM SA,Industrials,Airlines,France,Paris,EUR,EQUITY,3195207168.0,79755.0,https://www.airfranceklm.com,
AFME.FR,CVX.PA,FR,isin,CARVOLIX,,Healthcare,Medical Devices,France,Aix-en-Provence,EUR,EQUITY,350740192.0,,https://www.carvolix.eu,FR0013333077
AI.FR,AI.PA,FR,ticker,AIR LIQUIDE,L'Air Liquide S.A.,Basic Materials,Specialty Chemicals,France,Paris,EUR,EQUITY,110361411584.0,63126.0,https://www.airliquide.com,
AIR.FR,AIR.PA,FR,ticker,AIRBUS SE,Airbus SE,Industrials,Aerospace & Defense,Netherlands,Leiden,EUR,EQUITY,167167885312.0,166876.0,https://www.airbus.com,
AKE.FR,AKE.PA,FR,ticker,ARKEMA,Arkema S.A.,Basic Materials,Specialty Chemicals,France,Puteaux,EUR,EQUITY,4268292608.0,20700.0,https://www.arkema.com,
AKOM.FR,AKOM.PA,FR,ticker,AERKOMM INC,Aerkomm Inc.,Technology,Communication Equipment,United States,Fremont,EUR,EQUITY,55030880.0,,https://www.aerkomm.com,
AKW.FR,AKW.PA,FR,ticker,AKWEL,Akwel SA,Consumer Cyclical,Auto Parts,France,Champfromier,EUR,EQUITY,168290208.0,7862.0,https://akwel-automotive.com,
ALADO.FR,ALADO.PA,FR,ticker,ADOMOS,Adomos S.A.,Real Estate,Real Estate Services,France,Paris,EUR,EQUITY,25829.0,,https://www.adomos.com,
ALAFY.FR,ALAFY.PA,FR,ticker,AFYREN,AFYREN SAS,Basic Materials,Specialty Chemicals,France,Clermont-Ferrand,EUR,EQUITY,109096064.0,121.0,https://afyren.com,
ALAGO.FR,ALAGO.PA,FR,ticker,E-PANGO,E-Pango SA,Utilities,Utilities - Renewable,France,Paris,EUR,EQUITY,5703453.0,5.0,https://www.e-pango.com,
ALAGP.FR,ALAGP.PA,FR,ticker,AGRIPOWER,Agripower France Société Anonyme,Utilities,Utilities - Renewable,France,Carquefou,EUR,EQUITY,11084311.0,21.0,https://www.agripower-france.com,
ALAGR.FR,ALAGR.PA,FR,ticker,AgroGeneration,AgroGeneration SA,Consumer Defensive,Farm Products,France,Paris,EUR,EQUITY,10769098.0,352.0,https://agrogeneration.com,
ALAIR.FR,ALAIR.PA,FR,ticker,GROUPE AIRWELL,Groupe Airwell Société anonyme,Consumer Cyclical,"Furnishings, Fixtures & Appliances",France,Montigny-le-Bretonneux,EUR,EQUITY,8185062.0,82.0,https://www.airwell.com,
ALALO.FR,ALALO.PA,FR,ticker,ACHETER-LOUER.FR,Acheter-Louer.Fr SA,Communication Services,Advertising Agencies,France,Paris,EUR,EQUITY,179406.0,,https://www.acheter-louer.fr,
ALAMA.FR,ALAMA.PA,FR,ticker,AMA CORPORATION PLC,AMA Corporation Plc,Healthcare,Health Information Services,France,Rennes,EUR,EQUITY,7762885.0,27.0,https://www.amaxperteye.com,
ALANT.FR,ALISP.PA,FR,isin,ISPD NETWORK,"ISPD Network, S.A.",Communication Services,Advertising Agencies,Spain,Madrid,EUR,EQUITY,25311972.0,514.0,https://www.ispd.com,ES0109429037
ALAQU.FR,ALAQU.PA,FR,ticker,AQUILA,Aquila SA,Industrials,Security & Protection Services,France,Avignon,EUR,EQUITY,6041271.0,49.0,https://www.reseau-aquila.fr,
ALARF.FR,ALARF.PA,FR,ticker,ADEUNIS,Adeunis Société anonyme,Technology,Communication Equipment,France,Crolles,EUR,EQUITY,4020333.0,24.0,https://www.adeunis.com,
ALAUD.FR,ALAUD.PA,FR,ticker,AUDACIA,Audacia SA,Financial Services,Asset Management,France,Paris,EUR,EQUITY,30286402.0,50.0,https://www.audacia.fr,
ALAVY.FR,ALWIN.PA,FR,isin,WINAMP GROUP,,Communication Services,Internet Content & Information,Belgium,Brussels,EUR,EQUITY,8821581.0,,https://www.llama-group.com,BE0974334667
ALBDM.FR,ALTRA.PA,FR,isin,TRACTIAL,,Technology,Software - Infrastructure,France,Paris,EUR,EQUITY,11246019.0,28.0,https://www.bdmultimedia.fr,FR0000035305
ALBFR.FR,ALBFR.PA,FR,ticker,SIDETRADE,Sidetrade SA,Technology,Software - Application,France,Boulogne-Billancourt,EUR,EQUITY,305544064.0,404.0,https://www.sidetrade.com,
ALBI.FR,ALBI.PA,FR,ticker,GASCOGNE,Gascogne SA,Consumer Cyclical,Packaging & Containers,France,Mimizan,EUR,EQUITY,82059720.0,1432.0,https://www.groupe-gascogne.com,
ALBIO.FR,ALBIO.PA,FR,ticker,BIOSYNEX,Biosynex SA,Healthcare,Medical Devices,France,Illkirch-Graffenstaden,EUR,EQUITY,16957360.0,397.0,https://www.biosynex.com,
ALBIZ.FR,ALBIZ.PA,FR,ticker,OBIZ S.A.,Obiz S.A.,Communication Services,Advertising Agencies,France,Lyon,EUR,EQUITY,16317151.0,127.0,https://www.obiz-concept.fr,
ALBKK.FR,ALBKK.PA,FR,ticker,BAIKOWSKI,Baikowski SA,Basic Materials,Chemicals,France,Poisy,EUR,EQUITY,94293200.0,161.0,https://www.baikowski.com,
ALBLD.FR,ALBLD.PA,FR,ticker,BILENDI,Bilendi SA,Communication Services,Advertising Agencies,France,Paris,EUR,EQUITY,62534740.0,621.0,https://www.bilendi.fr,
ALBLU.FR,ALBLU.PA,FR,ticker,BLUELINEA,Bluelinea Société Anonyme,Healthcare,Medical Devices,France,Versailles,EUR,EQUITY,4962717.0,89.0,https://www.bluelinea.com,
ALBOA.FR,ALBOA.PA,FR,ticker,BOA CONCEPT,BOA Concept SAS,Industrials,Specialty Industrial Machinery,France,Saint-Étienne,EUR,EQUITY,14035130.0,133.0,https://www.boa-concept.com,
ALBOO.FR,ALBOO.PA,FR,ticker,BOOSTHEAT,Boostheat SA,Technology,Consumer Electronics,France,Suresnes,EUR,EQUITY,108278.0,3.0,https://www.boostheat-group.com,
ALBOU.FR,ALBOU.PA,FR,ticker,BOURRELIER GROUP,Bourrelier Group SA,Consumer Cyclical,Home Improvement Retail,France,Nogent-sur-Marne,EUR,EQUITY,425135392.0,12.0,https://www.bourrelier-group.com,
ALBPS.FR,ALBPS.PA,FR,ticker,BIOPHYTIS,Biophytis S.A.,Healthcare,Biotechnology,France,Paris,EUR,EQUITY,1832396.0,19.0,https://www.biophytis.com,
ALBUD.FR,ALMIN.PA,FR,isin,MINT,MINT Société anonyme,Utilities,Utilities - Renewable,France,Montpellier,EUR,EQUITY,30754198.0,70.0,https://www.mint.eco,FR0004172450
ALCBI.FR,ALCBI.PA,FR,ticker,CRYPTO BLOCKCHAIN INDUSTRIES,Crypto Blockchain Industries,Financial Services,Asset Management,France,Paris,EUR,EQUITY,26323248.0,6.0,https://www.cbicorp.io,
ALCJ.FR,ALCJ.PA,FR,ticker,CROSSJECT,Crossject Société Anonyme,Healthcare,Medical Instruments & Supplies,France,Dijon,EUR,EQUITY,89552056.0,99.0,https://www.crossject.com,
ALCLA.FR,ALCLA.PA,FR,ticker,CLARANOVA,,Technology,Software - Application,France,Courbevoie,EUR,EQUITY,35904220.0,717.0,https://www.claranova.com,
ALCLS.FR,ALCLS.PA,FR,ticker,CELLECTIS,Cellectis S.A.,Healthcare,Biotechnology,France,Paris,EUR,EQUITY,253759360.0,224.0,https://www.cellectis.com,
ALCOF.FR,ALCOF.PA,FR,ticker,COFIDUR S.A.,Cofidur S.A.,Technology,Electronic Components,France,Laval,EUR,EQUITY,11119760.0,469.0,https://www.cofidur-groupe.com,
ALCOG.FR,ALCOG.PA,FR,ticker,COGRA,Cogra 48 Société Anonyme,Basic Materials,Lumber & Wood Production,France,Mende,EUR,EQUITY,23371044.0,74.0,https://www.cogra.fr,
ALCOI.FR,ALCOI.PA,FR,ticker,COIL,Coil S.A./N.V.,Basic Materials,Aluminum,Belgium,Landen,EUR,EQUITY,6362080.0,91.0,https://www.aloxide.com,
ALCRB.FR,ALCRB.PA,FR,ticker,CARBIOS,Carbios SAS,Basic Materials,Specialty Chemicals,France,Clermont-Ferrand,EUR,EQUITY,113882384.0,91.0,https://www.carbios.com,
ALCUR.FR,ALCUR.PA,FR,ticker,ARCURE,Arcure S.A.,Industrials,Specialty Industrial Machinery,France,Savigny-sur-Orge,EUR,EQUITY,14134064.0,54.0,https://blaxtair.com,
ALCYB.FR,ALIBR.PA,FR,isin,CALIBRE,,Industrials,Aerospace & Defense,France,Suresnes,EUR,EQUITY,10023498.0,191.0,https://cybergun.com,FR0014004QR6
ALD.FR,AYV.PA,FR,isin,AYVENS,,Industrials,Rental & Leasing Services,France,Puteaux,EUR,EQUITY,9065168896.0,13000.0,https://www.ayvens.com,FR0013258662
ALDAR.FR,ALDAR.PA,FR,ticker,DAMARTEX,Damartex,Consumer Cyclical,Apparel Retail,France,Roubaix,EUR,EQUITY,28081650.0,2547.0,https://www.damartex.com,
ALDBL.FR,ALDBL.PA,FR,ticker,BERNARD LOISEAU,Bernard Loiseau S.A.,Consumer Cyclical,Restaurants,France,Saulieu,EUR,EQUITY,6856195.0,68.0,https://www.bernard-loiseau.com,
ALDBT.FR,ALDBT.PA,FR,ticker,DBT,DBT SA,Industrials,Specialty Industrial Machinery,France,Brebières,EUR,EQUITY,662195.0,74.0,https://www.dbt.fr,
ALDEI.FR,5D8.F,FR,isin,Investment AB Oeresund        N,Investment AB Öresund (publ),Financial Services,Asset Management,Sweden,Stockholm,EUR,EQUITY,527719072.0,6.0,https://www.oresund.se,FR0010879056
ALDEL.FR,ALDEL.PA,FR,ticker,DELFINGEN,Delfingen Société Anonyme,Consumer Cyclical,Auto Parts,France,Anteuil,EUR,EQUITY,76701120.0,3850.0,https://delfingen.com,
ALDEV.FR,ALDEV.PA,FR,ticker,DEVERNOIS,Devernois S.A.,Consumer Cyclical,Apparel Manufacturing,France,Le Coteau,EUR,EQUITY,3050391.0,150.0,https://www.devernois.com,
ALDLS.FR,ALDLS.PA,FR,ticker,D.L.S.I.,DLSI,Industrials,Staffing & Employment Services,France,Forbach,EUR,EQUITY,27781392.0,252.0,https://www.groupedlsi.com,
ALDNE.FR,ALDNE.PA,FR,ticker,DONTNOD Entertainment,Don't Nod Entertainment S.A.,Communication Services,Electronic Gaming & Multimedia,France,Paris,EUR,EQUITY,5560487.0,217.0,https://dontnod-bourse.com,
ALDNX.FR,ALDNX.PA,FR,ticker,DNXCORP,DNXCorp SE,Communication Services,Internet Content & Information,Luxembourg,Luxembourg,EUR,EQUITY,37311124.0,22.0,https://www.dnxcorp.com,
ALDOL.FR,ALDOL.PA,FR,ticker,DOLFINES,Dolfines SA,Energy,Oil & Gas Equipment & Services,France,Montigny-Le-Bretonneux,EUR,EQUITY,3011176.0,,https://www.dolfines.com,
ALDRV.FR,ALDRV.PA,FR,ticker,DRONE VOLT,Drone Volt SA,Technology,Computer Hardware,France,Villepinte,EUR,EQUITY,28217518.0,60.0,https://www.dronevolt.com,
ALDUB.FR,ALDUB.PA,FR,ticker,ENCRES DUBUIT,Encres Dubuit,Basic Materials,Specialty Chemicals,France,Mitry-Mory,EUR,EQUITY,6078846.0,172.0,https://www.encresdubuit.com,
ALDV.FR,ALDV.PA,FR,ticker,ADC SIIC,Alliance Developpement Capital SIIC,Real Estate,REIT - Residential,Belgium,Saint-Josse-Ten-Noode,EUR,EQUITY,10202882.0,2.0,https://www.adcsiic.eu,
ALEAC.FR,ALEAC.PA,FR,ticker,EDILIZIACROBATICA,EdiliziAcrobatica S.p.A.,Industrials,Specialty Business Services,Italy,Genoa,EUR,EQUITY,24347516.0,3000.0,https://www.ediliziacrobatica.com,
ALECO.FR,ALECO.PA,FR,ticker,ECOMIAM SA,écomiam SA,Consumer Defensive,Food Distribution,France,Quimper,EUR,EQUITY,10988180.0,42.0,https://www.ecomiam.com,
ALECR.FR,ALECR.PA,FR,ticker,EUROFINS CEREP,Eurofins-Cerep SA,Healthcare,Diagnostics & Research,France,Celle-Lévescault,EUR,EQUITY,82217200.0,,https://www.eurofins.fr/cerep,
ALEMG.FR,ALEMG.PA,FR,ticker,LABORATOIRES EUROMEDIS,Laboratoires Euromedis Société anonyme,Healthcare,Medical Distribution,France,Mouy,EUR,EQUITY,14708349.0,38.0,https://www.laboratoires-euromedis.fr,
ALEMV.FR,ALEMV.PA,FR,ticker,EMOVA GROUP,Emova Group SA,Consumer Cyclical,Specialty Retail,France,Issy-les-Moulineaux,EUR,EQUITY,16456013.0,235.0,https://www.emova-group.com,
ALENO.FR,ALENO.PA,FR,ticker,ENOGIA,Enogia SAS,Industrials,Specialty Industrial Machinery,France,Marseille,EUR,EQUITY,40712588.0,55.0,https://www.enogia.com,
ALENT.FR,ALENT.PA,FR,ticker,ETHERO,Ethero,Communication Services,Internet Content & Information,France,Paris,EUR,EQUITY,2195405.0,3.0,https://www.ethero.eu,
ALEO2.FR,ALEO2.PA,FR,ticker,EO2,Eo2 Société Anonyme,Basic Materials,Lumber & Wood Production,France,Malakoff,EUR,EQUITY,6057054.0,76.0,https://www.eo2.fr,
ALERS.FR,ALERS.PA,FR,ticker,EUROBIO-SCIENTIFIC,Eurobio Scientific Société anonyme,Healthcare,Medical Devices,France,Les Ulis,EUR,EQUITY,217474832.0,343.0,https://www.eurobio-scientific.com,
ALESA.FR,ALESA.PA,FR,ticker,ECOSLOPS,Ecoslops S.A.,Energy,Oil & Gas Refining & Marketing,France,Paris,EUR,EQUITY,6151534.0,44.0,https://www.ecoslops.com,
ALESE.FR,ALESE.PA,FR,ticker,ENTECH,Entech SA,Utilities,Utilities - Renewable,France,Quimper,EUR,EQUITY,138200704.0,202.0,https://entech-se.com,
ALEUA.FR,ALEUA.PA,FR,ticker,EURASIA GROUPE,Eurasia Groupe SA,Real Estate,Real Estate Services,France,Paris,EUR,EQUITY,9242114.0,14.0,https://eurasiagroupe.com,
ALEUP.FR,ALEUP.PA,FR,ticker,EUROPLASMA,Europlasma S.A.,Industrials,Waste Management,France,Pessac,EUR,EQUITY,857110.0,713.0,https://www.europlasma.com,
ALEXA.FR,ALEXA.PA,FR,ticker,EXACOMPTA CLAIREFONTAINE,Exacompta Clairefontaine S.A.,Industrials,Business Equipment & Supplies,France,Etival-Clairefontaine,EUR,EQUITY,188957152.0,3377.0,https://www.exacomptaclairefontaine.fr,
ALFLE.FR,ALFLE.PA,FR,ticker,FLEURY MICHON,Fleury Michon SA,Consumer Defensive,Packaged Foods,France,Pouzauges,EUR,EQUITY,90643904.0,2982.0,https://www.fleurymichon.fr,
ALFOC.FR,ALPUL.PA,FR,isin,PULLUP ENTERTAINMENT,Pullup Entertainment Société anonyme,Communication Services,Electronic Gaming & Multimedia,France,Paris,EUR,EQUITY,65501344.0,600.0,https://pullupent.com,FR0012419307
ALFPC.FR,ALFPC.PA,FR,ticker,FOUNTAINE PAJOT,Fountaine Pajot SA,Consumer Cyclical,Recreational Vehicles,France,Aigrefeuille,EUR,EQUITY,146688960.0,1452.0,https://www.fountaine-pajot.com,
ALFRE.FR,ALFRE.PA,FR,ticker,FREELANCE.COM,Freelance.com SA,Industrials,Staffing & Employment Services,France,Paris,EUR,EQUITY,148021168.0,337.0,https://www.freelance.com,
ALGEC.FR,ALGEC.PA,FR,ticker,GECI INTL,GECI International S.A.,Technology,Software - Infrastructure,France,Paris,EUR,EQUITY,2387386.0,584.0,https://www.geci.net,
ALGEN.FR,ALGEN.PA,FR,ticker,GENOWAY,genOway Société anonyme,Healthcare,Biotechnology,France,Lyon,EUR,EQUITY,30724404.0,,https://www.genoway.com,
