debs_symbol,yahoo_ticker,exchange,status,shortName,longName,sector,industry,country,city,currency,quoteType,marketCap,fullTimeEmployees,website,isin_yf
867900.ETR,AMGN,ETR,ok_isin,Amgen Inc.,Amgen Inc.,Healthcare,Drug Manufacturers - General,United States,Thousand Oaks,USD,EQUITY,203070652416,31500,https://www.amgen.com,US0311621009
868746.ETR,ATO,ETR,ok_isin,Atmos Energy Corporation,Atmos Energy Corporation,Utilities,Utilities - Regulated Gas,United States,Dallas,USD,EQUITY,29748451328,5487,https://www.atmosenergy.com,US0495601058
868402.ETR,VZ,ETR,ok_isin,Verizon Communications Inc.,Verizon Communications Inc.,Communication Services,Telecom Services,United States,New York,USD,EQUITY,197587451904,97600,https://www.verizon.com,US92343V1044
869020.ETR,MU,ETR,ok_isin,"Micron Technology, Inc.","Micron Technology, Inc.",Technology,Semiconductors,United States,Boise,USD,EQUITY,1016679759872,53000,https://www.micron.com,US5951121038
868891.ETR,GNTX,ETR,ok_isin,Gentex Corporation,Gentex Corporation,Consumer Cyclical,Auto Parts,United States,Zeeland,USD,EQUITY,4880856064,6398,https://www.gentex.com,US3719011096
869964.ETR,ADSK,ETR,ok_isin,"Autodesk, Inc.","Autodesk, Inc.",Technology,Software - Application,United States,San Francisco,USD,EQUITY,47699824640,14300,https://www.autodesk.com,US0527691069
869686.ETR,LRCX.MX,ETR,ok_isin,LAM RESEARCH CORP,Lam Research Corporation,Technology,Semiconductor Equipment & Materials,United States,Fremont,MXN,EQUITY,6253067632640,20600,https://www.lamresearch.com,US5128071082
869561.ETR,UNH,ETR,ok_isin,UnitedHealth Group Incorporated,UnitedHealth Group Incorporated,Healthcare,Healthcare Plans,United States,Eden Prairie,USD,EQUITY,379277443072,390000,https://www.unitedhealthgroup.com,US91324P1021
869353.ETR,KEY,ETR,ok_isin,KeyCorp,KeyCorp,Financial Services,Banks - Regional,United States,Cleveland,USD,EQUITY,24131508224,17493,https://www.key.com,US4932671088
870053.ETR,ROST,ETR,ok_isin,"Ross Stores, Inc.","Ross Stores, Inc.",Consumer Cyclical,Apparel Retail,United States,Dublin,USD,EQUITY,78062075904,111000,https://www.rossstores.com,US7782961038
870153.ETR,HON,ETR,ok_isin,Honeywell International Inc.,Honeywell International Inc.,Industrials,Conglomerates,United States,Charlotte,USD,EQUITY,77888004096,101000,https://www.honeywell.com,US4385161066
870315.ETR,BEN,ETR,ok_isin,"Franklin Resources, Inc.","Franklin Resources, Inc.",Financial Services,Asset Management,United States,San Mateo,USD,EQUITY,17262346240,10000,https://www.franklinresources.com,US3546131018
870625.ETR,TSN,ETR,ok_isin,"Tyson Foods, Inc.","Tyson Foods, Inc.",Consumer Defensive,Farm Products,United States,Springdale,USD,EQUITY,21377775616,133000,https://www.tysonfoods.com,US9024941034
870737.ETR,NOKIA.HE,ETR,ok_isin,Nokia Corporation,Nokia Oyj,Technology,Communication Equipment,Finland,Espoo,EUR,EQUITY,44894740480,78005,https://www.nokia.com,FI0009000681
870450.ETR,,ETR,isin_not_found,,,,,,,,,,,,CA0679011084
870967.ETR,TROW,ETR,ok_isin,"T. Rowe Price Group, Inc.","T. Rowe Price Group, Inc.",Financial Services,Asset Management,United States,Baltimore,USD,EQUITY,25542721536,7507,https://www.troweprice.com,US74144T1088
871004.ETR,STERV.HE,ETR,ok_isin,Stora Enso Oyj R,Stora Enso Oyj,Consumer Cyclical,Packaging & Containers,Finland,Helsinki,EUR,EQUITY,7594410496,19000,https://www.storaenso.com,FI0009005961
871394.ETR,HOG,ETR,ok_isin,"Harley-Davidson, Inc.","Harley-Davidson, Inc.",Consumer Cyclical,Recreational Vehicles,United States,Milwaukee,USD,EQUITY,2609601280,5500,https://www.harley-davidson.com,US4128221086
870747.ETR,MSFT,ETR,ok_isin,Microsoft Corporation,Microsoft Corporation,Technology,Software - Infrastructure,United States,Redmond,USD,EQUITY,2890404200448,228000,https://www.microsoft.com,US5949181045
871784.ETR,LLOY.L,ETR,ok_isin,LLOYDS BANKING GROUP PLC ORD 10,Lloyds Banking Group plc,Financial Services,Banks - Regional,United Kingdom,London,GBp,EQUITY,65659731968,60061,https://www.lloydsbankinggroup.com,GB0008706128
871706.ETR,OMC,ETR,ok_isin,Omnicom Group Inc.,Omnicom Group Inc.,Communication Services,Advertising Agencies,United States,New York,USD,EQUITY,23487363072,120000,https://www.omc.com,US6819191064
871460.ETR,ORCL,ETR,ok_isin,Oracle Corporation,Oracle Corporation,Technology,Software - Infrastructure,United States,Austin,USD,EQUITY,345368494080,141000,https://www.oracle.com,US68389X1054
871918.ETR,STZ,ETR,ok_isin,"Constellation Brands, Inc.","Constellation Brands, Inc.",Consumer Defensive,Beverages - Brewers,United States,Rochester,USD,EQUITY,22155034624,9400,https://www.cbrands.com,US21036P1084
871981.ETR,ADBE,ETR,ok_isin,Adobe Inc.,Adobe Inc.,Technology,Software - Application,United States,San Jose,USD,EQUITY,94505623552,31360,https://www.adobe.com,US00724F1012
874171.ETR,SCHW,ETR,ok_isin,Charles Schwab Corporation (The,The Charles Schwab Corporation,Financial Services,Capital Markets,United States,Westlake,USD,EQUITY,181183135744,33700,https://www.aboutschwab.com,US8085131055
872087.ETR,SGO.PA,ETR,ok_isin,SAINT GOBAIN,Compagnie de Saint-Gobain S.A.,Industrials,Building Products & Equipment,France,Courbevoie,EUR,EQUITY,37064884224,155544,https://www.saint-gobain.com,FR0000125007
873131.ETR,,ETR,isin_not_found,,,,,,,,,,,,US0079241032
872318.ETR,HM-B.ST,ETR,ok_isin,"Hennes & Mauritz AB, H & M ser.",H & M Hennes & Mauritz AB (publ),Consumer Cyclical,Apparel Manufacturing,Sweden,Stockholm,SEK,EQUITY,272181592064,63292,https://hmgroup.com,SE0000106270
873567.ETR,CDNS,ETR,ok_isin,"Cadence Design Systems, Inc.","Cadence Design Systems, Inc.",Technology,Software - Application,United States,San Jose,USD,EQUITY,93394051072,15110,https://www.cadence.com,US1273871087
875272.ETR,EXPD,ETR,ok_isin,Expeditors International of Was,"Expeditors International of Washington, Inc.",Industrials,Integrated Freight & Logistics,United States,Bellevue,USD,EQUITY,22409752576,20361,https://www.expeditors.com,US3021301094
873403.ETR,GLE.PA,ETR,ok_isin,SOCIETE GENERALE,Société Générale Société anonyme,Financial Services,Banks - Regional,France,Paris,EUR,EQUITY,56765247488,110000,https://www.societegenerale.com,FR0000130809
876845.ETR,REP.MC,ETR,ok_isin,"REPSOL,  S.A.","Repsol, S.A.",Energy,Oil & Gas Integrated,Spain,Madrid,EUR,EQUITY,28046465024,24881,https://www.repsol.com,ES0173516115
874341.ETR,OMV.VI,ETR,ok_isin,OMV AG,OMV Aktiengesellschaft,Energy,Oil & Gas Integrated,Austria,Vienna,EUR,EQUITY,20195766272,16056,https://www.omv.com,AT0000743059
875773.ETR,BBVA.MC,ETR,ok_isin,BANCO BILBAO VIZCAYA ARGENTARIA,"Banco Bilbao Vizcaya Argentaria, S.A.",Financial Services,Banks - Diversified,Spain,Bilbao,EUR,EQUITY,127965609984,123193,https://www.bbva.com,ES0113211835
876872.ETR,FMCC,ETR,ok_isin,Freddie Mac,Federal Home Loan Mortgage Corporation,Financial Services,Mortgage Finance,United States,McLean,USD,EQUITY,3627332352,7334,https://www.freddiemac.com,US3134003017
877738.ETR,VER.VI,ETR,ok_isin,VERBUND AG Kat. A,VERBUND AG,Utilities,Utilities - Renewable,Austria,Vienna,EUR,EQUITY,20184850432,4536,https://www.verbund.com,AT0000746409
880135.ETR,,ETR,isin_not_found,,,,,,,,,,,,US9839191015
878279.ETR,EVN.VI,ETR,ok_isin,EVN AG,EVN AG,Utilities,Utilities - Diversified,Austria,Maria Enzersdorf,EUR,EQUITY,5286775296,7672,https://www.evn.at,AT0000741053
878613.ETR,,ETR,isin_not_found,,,,,,,,,,,,US45253H1014
877961.ETR,EOG,ETR,ok_isin,"EOG Resources, Inc.","EOG Resources, Inc.",Energy,Oil & Gas E&P,United States,Houston,USD,EQUITY,74733109248,3400,https://www.eogresources.com,US26875P1012
878372.ETR,EA,ETR,ok_isin,Electronic Arts Inc.,Electronic Arts Inc.,Communication Services,Electronic Gaming & Multimedia,United States,Redwood City,USD,EQUITY,52424613888,14600,https://www.ea.com,US2855121099
879100.ETR,,ETR,isin_not_found,,,,,,,,,,,,US4364401012
878841.ETR,CSCO,ETR,ok_isin,"Cisco Systems, Inc.","Cisco Systems, Inc.",Technology,Communication Equipment,United States,San Jose,USD,EQUITY,451570171904,86200,https://www.cisco.com,US17275R1023
880205.ETR,CTAS,ETR,ok_isin,Cintas Corporation,Cintas Corporation,Industrials,Specialty Business Services,United States,Cincinnati,USD,EQUITY,84423016448,,https://www.cintas.com,US1729081059
881535.ETR,REGN,ETR,ok_isin,"Regeneron Pharmaceuticals, Inc.","Regeneron Pharmaceuticals, Inc.",Healthcare,Biotechnology,United States,Tarrytown,USD,EQUITY,69945458688,15343,https://www.regeneron.com,US75886F1075
881793.ETR,FISV,ETR,ok_isin,"Fiserv, Inc.","Fiserv, Inc.",,,,,USD,EQUITY,27894515712,,,US3377381088
882578.ETR,ZBRA,ETR,ok_isin,Zebra Technologies Corporation,Zebra Technologies Corporation,Technology,Communication Equipment,United States,Lincolnshire,USD,EQUITY,12603319296,10700,https://www.zebra.com,US9892071054
880883.ETR,MGM,ETR,ok_isin,MGM Resorts International,MGM Resorts International,Consumer Cyclical,Resorts & Casinos,United States,Las Vegas,USD,EQUITY,11845911552,60000,https://www.mgmresorts.com,US5529531015
881646.ETR,,ETR,isin_not_found,,,,,,,,,,,,US1270971039
881905.ETR,SSE.L,ETR,ok_isin,SSE PLC ORD 50P,SSE plc,Utilities,Utilities - Diversified,United Kingdom,Perth,GBp,EQUITY,28456462336,15197,https://www.sse.com,GB0007908733
883121.ETR,QCOM,ETR,ok_isin,QUALCOMM Incorporated,QUALCOMM Incorporated,Technology,Semiconductors,United States,San Diego,USD,EQUITY,179222151168,52000,https://www.qualcomm.com,US7475251036
882749.ETR,APH,ETR,ok_isin,Amphenol Corporation,Amphenol Corporation,Technology,Electronic Components,United States,Wallingford,USD,EQUITY,183649402880,170000,https://www.amphenol.com,US0320951017
882177.ETR,AES,ETR,ok_isin,The AES Corporation,The AES Corporation,Utilities,Utilities - Diversified,United States,Arlington,USD,EQUITY,10576129024,8336,https://www.aes.com,US00130H1059
882807.ETR,VRTX,ETR,ok_isin,Vertex Pharmaceuticals Incorpor,Vertex Pharmaceuticals Incorporated,Healthcare,Biotechnology,United States,Boston,USD,EQUITY,121572794368,6400,https://www.vrtx.com,US92532F1003
883703.ETR,SNPS,ETR,ok_isin,"Synopsys, Inc.","Synopsys, Inc.",Technology,Software - Infrastructure,United States,Sunnyvale,USD,EQUITY,74483539968,28000,https://www.synopsys.com,US8716071076
884304.ETR,,ETR,isin_not_found,,,,,,,,,,,,US0758961009
885823.ETR,GILD,ETR,ok_isin,"Gilead Sciences, Inc.","Gilead Sciences, Inc.",Healthcare,Drug Manufacturers - General,United States,Foster City,USD,EQUITY,162049703936,17000,https://www.gilead.com,US3755581036
884113.ETR,BSX,ETR,ok_isin,Boston Scientific Corporation,Boston Scientific Corporation,Healthcare,Medical Devices,United States,Marlborough,USD,EQUITY,67644022784,59000,https://www.bostonscientific.com,US1011371077
886053.ETR,INTU,ETR,ok_isin,Intuit Inc.,Intuit Inc.,Technology,Software - Application,United States,Mountain View,USD,EQUITY,83130630144,18200,https://www.intuit.com,US4612021034
885069.ETR,RDN,ETR,ok_isin,Radian Group Inc.,Radian Group Inc.,Financial Services,Insurance - Specialty,United States,Wayne,USD,EQUITY,5183373312,900,https://www.radian.com,US7502361014
885836.ETR,MS,ETR,ok_isin,Morgan Stanley,Morgan Stanley,Financial Services,Capital Markets,United States,New York,USD,EQUITY,337288331264,82944,https://www.morganstanley.com,US6174464486
884437.ETR,SBUX,ETR,ok_isin,Starbucks Corporation,Starbucks Corporation,Consumer Cyclical,Restaurants,United States,Seattle,USD,EQUITY,118129901568,381000,https://www.starbucks.com,US8552441094
886105.ETR,MCHP,ETR,ok_isin,Microchip Technology Incorporat,Microchip Technology Incorporated,Technology,Semiconductors,United States,Chandler,USD,EQUITY,42300354560,17900,https://www.microchip.com,US5950171042
886429.ETR,ALL,ETR,ok_isin,Allstate Corporation (The),The Allstate Corporation,Financial Services,Insurance - Property & Casualty,United States,Northbrook,USD,EQUITY,67256365056,53000,https://www.allstate.com,US0200021014
886455.ETR,AZN.L,ETR,ok_isin,ASTRAZENECA PLC ORD SHS $0.25,AstraZeneca PLC,Healthcare,Drug Manufacturers - General,United Kingdom,Cambridge,GBp,EQUITY,198419185664,96100,https://www.astrazeneca.com,GB0009895292
886670.ETR,RMS.PA,ETR,ok_isin,HERMES INTL,Hermès International Société en commandite par actions,Consumer Cyclical,Luxury Goods,France,Paris,EUR,EQUITY,174496514048,25414,https://finance.hermes.com,FR0000052292
887771.ETR,BNP.PA,ETR,ok_isin,BNP PARIBAS ACT.A,BNP Paribas SA,Financial Services,Banks - Regional,France,Paris,EUR,EQUITY,118433759232,180000,https://group.bnpparibas,FR0000131104
887891.ETR,FAST,ETR,ok_isin,Fastenal Company,Fastenal Company,Industrials,Industrial Distribution,United States,Winona,USD,EQUITY,54666784768,22230,https://www.fastenal.com,US3119001044
888210.ETR,IDXX,ETR,ok_isin,"IDEXX Laboratories, Inc.","IDEXX Laboratories, Inc.",Healthcare,Diagnostics & Research,United States,Westbrook,USD,EQUITY,43874725888,11000,https://www.idexx.com,US45168D1046
887629.ETR,EIX,ETR,ok_isin,Edison International,Edison International,Utilities,Utilities - Regulated Electric,United States,Rosemead,USD,EQUITY,30260195328,13725,https://www.edison.com,US2810201077
887320.ETR,BWA,ETR,ok_isin,BorgWarner Inc.,BorgWarner Inc.,Consumer Cyclical,Auto Parts,United States,Auburn Hills,USD,EQUITY,13061720064,37500,https://www.borgwarner.com,US0997241064
888024.ETR,ISRG,ETR,ok_isin,"Intuitive Surgical, Inc.","Intuitive Surgical, Inc.",Healthcare,Medical Instruments & Supplies,United States,Sunnyvale,USD,EQUITY,127844352000,17021,https://www.intuitive.com,US46120E6023
888346.ETR,DDD,ETR,ok_isin,3D Systems Corporation,3D Systems Corporation,Technology,Computer Hardware,United States,Rock Hill,USD,EQUITY,429585536,1418,https://www.3dsystems.com,US88554D2053
888282.ETR,AGCO,ETR,ok_isin,AGCO Corporation,AGCO Corporation,Industrials,Farm & Heavy Construction Machinery,United States,Duluth,USD,EQUITY,8706401280,22000,https://www.agcocorp.com,US0010841023
888903.ETR,URBN,ETR,ok_isin,"Urban Outfitters, Inc.","Urban Outfitters, Inc.",Consumer Cyclical,Apparel Retail,United States,Philadelphia,USD,EQUITY,6217963008,11780,https://www.urbn.com,US9170471026
888351.ETR,COST,ETR,ok_isin,Costco Wholesale Corporation,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,Issaquah,USD,EQUITY,422005571584,341000,https://www.costco.com,US22160K1051
890167.ETR,ALB,ETR,ok_isin,Albemarle Corporation,Albemarle Corporation,Basic Materials,Specialty Chemicals,United States,Charlotte,USD,EQUITY,13701647360,7800,https://www.albemarle.com,US0126531013
889290.ETR,ETR,ETR,ok_isin,Entergy Corporation,Entergy Corporation,Utilities,Utilities - Regulated Electric,United States,New Orleans,USD,EQUITY,53079859200,12000,https://www.entergy.com,US29364G1031
889826.ETR,TSCO,ETR,ok_isin,Tractor Supply Company,Tractor Supply Company,Consumer Cyclical,Specialty Retail,United States,Brentwood,USD,EQUITY,16677496832,54000,https://www.tractorsupply.com,US8923561067
890963.ETR,KPN.AS,ETR,ok_isin,KPN KON,Koninklijke KPN N.V.,Communication Services,Telecom Services,Netherlands,Rotterdam,EUR,EQUITY,16090516480,4789,https://www.kpn.com,NL0000009082
892502.ETR,ROS.VI,ETR,ok_isin,Rosenbauer International AG,Rosenbauer International AG,Industrials,Farm & Heavy Construction Machinery,Austria,Leonding,EUR,EQUITY,642600000,5000,https://www.rosenbauer.com,AT0000922554
893579.ETR,WM,ETR,ok_isin,"Waste Management, Inc.","Waste Management, Inc.",Industrials,Waste Management,United States,Houston,USD,EQUITY,95534866432,60500,https://www.wm.com,US94106L1098
894298.ETR,DECK,ETR,ok_isin,Deckers Outdoor Corporation,Deckers Outdoor Corporation,Consumer Cyclical,Footwear & Accessories,United States,Goleta,USD,EQUITY,13309052928,6000,https://www.deckers.com,US2435371073
893413.ETR,COF,ETR,ok_isin,Capital One Financial Corporati,Capital One Financial Corporation,Financial Services,Credit Services,United States,McLean,USD,EQUITY,127025184768,78400,https://www.capitalone.com,US14040H1059
893113.ETR,RNO.PA,ETR,ok_isin,RENAULT,Renault SA,Consumer Cyclical,Auto Manufacturers,France,Boulogne-Billancourt,EUR,EQUITY,7874962432,100541,https://www.renaultgroup.com,FR0000131906
893438.ETR,STMPA.PA,ETR,ok_isin,STMICROELECTRONICS,STMicroelectronics N.V.,Technology,Semiconductors,Netherlands,Schiphol,EUR,EQUITY,39810150400,49000,https://www.st.com/content/st_com/en.html,NL0000226223
896022.ETR,WAB,ETR,ok_isin,Westinghouse Air Brake Technolo,Westinghouse Air Brake Technologies Corporation,Industrials,Railroads,United States,Pittsburgh,USD,EQUITY,50825273344,31000,https://www.wabteccorp.com,US9297401088
895738.ETR,DRI,ETR,ok_isin,"Darden Restaurants, Inc.","Darden Restaurants, Inc.",Consumer Cyclical,Restaurants,United States,Orlando,USD,EQUITY,23376594944,209931,https://www.darden.com,US2371941053
895250.ETR,PPL,ETR,ok_isin,PPL Corporation,PPL Corporation,Utilities,Utilities - Regulated Electric,United States,Allentown,USD,EQUITY,27092133888,6546,https://www.pplweb.com,US69351T1060
894648.ETR,LMT,ETR,ok_isin,Lockheed Martin Corporation,Lockheed Martin Corporation,Industrials,Aerospace & Defense,United States,Bethesda,USD,EQUITY,133858639872,123000,https://www.lockheedmartin.com,US5398301094
896040.ETR,HLEE.SW,ETR,ok_isin,HIGHLIGHT E AND E I,Highlight Event and Entertainment AG,Communication Services,Entertainment,Switzerland,Pratteln,CHF,EQUITY,71845640,1181,https://www.hlee.ch,CH0003583256
896007.ETR,VECO,ETR,ok_isin,Veeco Instruments Inc.,Veeco Instruments Inc.,Technology,Semiconductor Equipment & Materials,United States,Plainview,USD,EQUITY,2959513856,1265,https://www.veeco.com,US9224171002
896476.ETR,FCX,ETR,ok_isin,"Freeport-McMoRan, Inc.",Freeport-McMoRan Inc.,Basic Materials,Copper,United States,Phoenix,USD,EQUITY,90163748864,29000,https://fcx.com,US35671D8570
897200.ETR,VOE.VI,ETR,ok_isin,voestalpine AG,Voestalpine AG,Basic Materials,Steel,Austria,Linz,EUR,EQUITY,7722136064,41486,https://www.voestalpine.com,AT0000937503
897518.ETR,MYGN,ETR,ok_isin,"Myriad Genetics, Inc.","Myriad Genetics, Inc.",Healthcare,Diagnostics & Research,United States,Salt Lake City,USD,EQUITY,514742720,2700,https://www.myriad.com,US62855J1043
897791.ETR,ENI.MI,ETR,ok_isin,ENI,Eni S.p.A.,Energy,Oil & Gas Integrated,Italy,Rome,EUR,EQUITY,64801718272,32349,https://www.eni.com,IT0003132476
897961.ETR,HSIC,ETR,ok_isin,"Henry Schein, Inc.","Henry Schein, Inc.",Healthcare,Medical Distribution,United States,Melville,USD,EQUITY,9638497280,25000,https://www.henryschein.com,US8064071025
898521.ETR,HIG,ETR,ok_isin,"The Hartford Insurance Group, I","The Hartford Insurance Group, Inc.",Financial Services,Insurance - Diversified,United States,Hartford,USD,EQUITY,38416691200,19200,https://www.thehartford.com,US4165151048
